"","Group.1","x","SH_max.x","SH_min.x","SH_sd.x","T_mean.x","T_max.x","T_min.x","T_sd.x","Rad_mean.x","Rad_max.x","Rad_min.x","Rad_sd.x","Per_mean.x","Per_max.x","Per_min.x","Per_sd.x","Per_sum.x"
"1528",2018-03-08,237.512676056338,239.9,235.1,0.584535841189743,-5.05,-0.8,-7.5,1.80518363145205,129.394366197183,533,-168,179.989438529653,0.00704225352112676,1,0,0.0839181358296689,1
"1529",2018-03-09,235.186805555556,237,232.9,1.19674655277436,-0.484027777777778,2.8,-5,2.40261114350935,111.923611111111,470,-168,153.256815400128,0.0138888888888889,1,0,0.117438340382363,2
"1530",2018-03-10,232.475,234.6,229.7,1.63320012776838,1.42916666666667,4.2,-0.3,1.00229631451877,88.6180555555556,414,-2,118.990391369012,0.00694444444444444,1,0,0.0833333333333333,1
"1531",2018-03-11,230.843055555556,232.7,228,0.912512306864249,2.74652777777778,5.9,1,1.03511177697454,92.2222222222222,542,-1,131.848368325104,0.0486111111111111,1,0,0.215804272597843,7
"1532",2018-03-12,229.311805555556,230.2,228.4,0.563269244364753,-0.266666666666667,2.1,-2.9,1.49160822768417,114.229166666667,561,-1,162.66924349649,0.0486111111111111,1,0,0.215804272597843,7
"1533",2018-03-13,228.479861111111,230.8,226.1,0.96458838361539,-2.48263888888889,0.3,-4.3,1.16555037337846,104.888888888889,511,0,138.085972566861,0.0416666666666667,1,0,0.20052378963552,6
"1534",2018-03-14,227.876388888889,233.2,225.6,1.8820828408271,-3.575,-0.1,-5.3,1.13768873789612,117.4375,562,0,157.44066342594,0.0694444444444444,2,0,0.281175797428991,10
"1535",2018-03-15,229.190277777778,234.5,224.1,3.58712381511389,-1.27569444444444,1,-3.8,1.21305523818086,107.534722222222,542,0,158.844952912129,0.0347222222222222,1,0,0.183714374100045,5
"1536",2018-03-16,233.320979020979,240.2,231.5,1.35593910842411,-2.54895104895105,-0.5,-5,1.21027683556849,111.412587412587,522,0,153.073181829381,0.0769230769230769,1,0,0.267405981290439,11
"1537",2018-03-17,232.863194444444,240.6,227.8,1.84882296813983,-3.20138888888889,1,-5.4,1.58797870866595,126.444444444444,594,0,173.175555768628,0.0486111111111111,2,0,0.246084331190545,7
"1538",2018-03-18,231.510416666667,232.9,228.4,1.09319054123266,-4.60138888888889,-0.1,-6.5,1.44894396611415,144.229166666667,622,0,188.240610748491,0.0138888888888889,1,0,0.117438340382363,2
"1539",2018-03-19,231.732867132867,236.8,225.7,2.53023341972205,-8.45384615384615,-4.7,-11.1,1.67284733359527,121.958041958042,483,0,159.345884487744,0.020979020979021,1,0,0.143817738162934,3
"1540",2018-03-20,233.258041958042,236.7,229,1.81085975174243,-11.5265734265734,-5.1,-16.6,2.86516108361529,145.251748251748,609,0,197.2689758998,0.00699300699300699,1,0,0.0836242010007091,1
"1541",2018-03-21,234.126388888889,238.4,229.4,2.1828635235381,-12.5618055555556,-6.7,-16.2,2.35918074341683,167.861111111111,876,0,223.854554775778,0.0416666666666667,1,0,0.20052378963552,6
"1542",2018-03-22,233.161805555556,235.4,229.6,1.38811118474986,-9.70069444444444,-3.3,-15.2,3.12220776575748,162.493055555556,669,0,216.020200963162,0.0625,1,0,0.242906353361736,9
"1543",2018-03-23,236.4,239.1,232.6,1.31462989021692,-8.65486111111111,-7,-10.2,1.00612320153095,130.645833333333,588,0,174.079295039756,0.0694444444444444,1,0,0.255095697873984,10
"1544",2018-03-24,233.532638888889,236.2,228.1,1.89728661094509,-5.19583333333333,3.9,-11.2,4.04588844219824,183.465277777778,591,0,226.588407643118,0.0138888888888889,1,0,0.117438340382363,2
"1545",2018-03-25,232.026388888889,233.3,228.9,1.10807500889165,-2.62430555555556,4.9,-6.2,2.61438319960455,176.881944444444,575,0,219.427911494973,0.00694444444444444,1,0,0.0833333333333333,1
"1546",2018-03-26,232.151748251748,234,230.6,0.768742630502009,-4.80769230769231,-3.2,-6.2,0.804921212405195,111.111888111888,494,0,151.556158182469,0.048951048951049,1,0,0.216524120527064,7
"1547",2018-03-27,233.879166666667,237.4,229.8,1.58338731351978,-5.89652777777778,-0.7,-7.5,1.54916685004971,134.569444444444,587,0,175.542581560566,0.0625,1,0,0.242906353361736,9
"1548",2018-03-28,237.211267605634,243.5,232.1,3.14029177375817,-1.24225352112676,2,-6.3,2.31425811661246,157.091549295775,613,0,204.852408552551,0.0563380281690141,1,0,0.23138950880439,8
"1549",2018-03-29,239.419444444444,245.8,232.8,3.54673646460229,-2.70277777777778,0.9,-5,1.63107688672601,131.666666666667,583,0,182.711090679637,0.0972222222222222,1,0,0.297294195005282,14
"1550",2018-03-30,243.313194444444,248.3,239,2.54737617726562,-1.19722222222222,2.2,-5.1,2.73753869454262,179.423611111111,606,0,223.976103241467,0.111111111111111,1,0,0.315366611194177,16
"1551",2018-03-31,241.990909090909,250,238.8,1.95072789198769,-2.66503496503497,1,-6,1.81058152440461,127.881118881119,652,0,166.407546953996,0.251748251748252,5,0,0.726447379602562,36
"1552",2018-04-01,244.063194444444,250,241.2,2.11682393465271,-5.9,-4.3,-7.5,0.7701602775701,132.868055555556,655,0,172.996432580858,0.194444444444444,3,0,0.491576282632962,28
"1553",2018-04-02,243.627272727273,247.8,238.1,2.81235157525557,-1.40629370629371,3.1,-8.3,4.20749192266917,184.972027972028,613,0,230.542866505478,0.041958041958042,1,0,0.201198027113709,6
"1554",2018-04-03,241.140972222222,243.5,238.4,1.87819334387736,3.77361111111111,6,1.1,1.48639452598181,154.486111111111,633,0,186.177259174481,0.0416666666666667,1,0,0.20052378963552,6
"1555",2018-04-04,234.979166666667,239.4,228.9,3.09660032397363,3.56388888888889,5.3,0.5,1.00631649229896,162.604166666667,595,0,199.024833069448,0.0972222222222222,1,0,0.297294195005282,14
"1556",2018-04-05,233.026388888889,235.7,230,1.2279373865675,-0.884722222222222,2.3,-4,1.41002005860079,110.4375,483,0,133.009370233567,0.104166666666667,1,0,0.306542870523083,15
"1557",2018-04-06,233.719444444444,237.1,229.6,1.26845965603558,-0.132638888888889,4.9,-6.6,3.77744187426387,190.9375,626,0,235.176446740312,0.0972222222222222,1,0,0.297294195005282,14
"1558",2018-04-07,231.695833333333,234,228.2,1.47581315738967,7.55208333333333,16.9,3.8,2.53139638487193,196.486111111111,598,0,231.16863296885,0.152777777777778,1,0,0.361028918982788,22
"1559",2018-04-08,229.500699300699,232.8,226.1,2.27644077588816,5.59230769230769,7.7,3,1.51541733772437,183,545,0,214.4231370215,0.111888111888112,1,0,0.316336759070721,16
"1560",2018-04-09,227.315277777778,228.4,225.6,0.53366648976671,4.81944444444444,6.6,2.2,1.17373814271379,119.1875,422,0,133.374543274593,0.111111111111111,1,0,0.315366611194177,16
"1561",2018-04-10,225.872916666667,227.7,224,1.26619405211933,2.87152777777778,5.4,1.4,1.19073716336981,144.798611111111,527,0,181.888176661504,0.0833333333333333,1,0,0.277350098112615,12
"1562",2018-04-11,222.781818181818,224.3,220.3,0.973930353211425,2.02447552447552,4.6,-1,1.43684987911088,142.293706293706,531,0,181.612527960554,0.132867132867133,2,0,0.360706705361054,19
"1563",2018-04-12,220.212587412587,223.3,216.7,2.00814773925061,3.23076923076923,6.2,1.4,1.19666383487364,140.685314685315,597,0,174.488000296902,0.188811188811189,1,0,0.392734167180692,27
"1564",2018-04-13,218.383333333333,220,216.8,0.695942285204501,1.45833333333333,2.7,-1.6,0.825087407957018,170.236111111111,610,0,213.945290245748,0.0486111111111111,1,0,0.215804272597843,7
"1565",2018-04-14,216.119444444444,217.9,211.2,1.27500323749913,4.67777777777778,10.8,-0.6,3.25577366536161,175.972222222222,529,-1,204.047675234132,0.0763888888888889,1,0,0.266546447260151,11
"1566",2018-04-15,213.623611111111,216.3,210.5,1.6693445852224,6.1625,11.4,3.3,1.62001791408553,105.5625,589,-2,154.016515268735,0.0902777777777778,1,0,0.287579589334883,13
"1567",2018-04-16,210.527777777778,213.9,207.5,1.7206456929367,1.84166666666667,4.7,0.7,0.85284386457467,84.6875,406,-2,119.432719085316,0.270833333333333,1,0,0.445941292507922,39
"1568",2018-04-17,206.798611111111,210.9,200.6,2.00398156514528,3.16111111111111,8.9,0.4,1.99797488770596,121.083333333333,559,-2,146.062708058268,0.256944444444444,1,0,0.438473636333052,37
"1569",2018-04-18,202.666666666667,206.1,198,2.58586799483525,5.43958333333333,10.6,2.2,2.24381726285607,180.958333333333,524,-2,205.849387367853,0.3125,1,0,0.465130254709532,45
"1570",2018-04-19,197.084722222222,200.3,193.2,1.8743136531946,9.02777777777778,15.9,4.3,3.00452908576286,176.986111111111,519,-168,203.386606476094,0.305555555555556,1,0,0.462250163521024,44
"1571",2018-04-20,193.073611111111,197.5,187.6,2.73500964857124,10.3638888888889,14.8,6.5,2.27644094414579,181.111111111111,512,0,201.740750036601,0.361111111111111,1,0,0.481999203654147,52
"1572",2018-04-21,189.200704225352,193.1,185.6,2.41371660916184,10.9478873239437,16.4,7.3,2.22106990734496,183.612676056338,526,0,203.055833728627,0.309859154929577,1,0,0.464072301036543,44
"1573",2018-04-22,185.186111111111,188.7,181.8,2.22115106274023,9.50902777777778,12.9,6.8,1.72082730121927,169.368055555556,544,0,197.631632562198,0.138888888888889,1,0,0.347037635473619,20
"1574",2018-04-23,179.251388888889,184.8,174.7,2.95305900687025,8.19166666666667,13.9,3.4,2.37066866728987,140.715277777778,684,-1,179.115021965296,0.270833333333333,3,0,0.581999807752353,39
"1575",2018-04-24,171.708333333333,177.4,167,3.29051402025314,5.65555555555556,10.2,1.7,2.19668465315882,148.868055555556,600,-1,176.358790618332,0.159722222222222,2,0,0.437142572387578,23
"1576",2018-04-25,164.969230769231,168.3,161.8,1.9592766259706,8.13146853146853,13.7,4.8,2.43053983398054,173.811188811189,526,-1,194.112968090674,0.034965034965035,1,0,0.184336931738162,5
"1577",2018-04-26,163.206944444444,165.4,161.3,1.03191401887296,0.488888888888889,5.5,-2,2.12547357490935,71.0555555555556,317,-1,89.5865232261256,0.00694444444444444,1,0,0.0833333333333333,1
"1578",2018-04-27,159.183333333333,162.4,154.7,2.4924220814637,4.44444444444444,9.7,-2,4.50829503967122,187.145833333333,520,-1,204.442375445069,0.0416666666666667,1,0,0.20052378963552,6
"1579",2018-04-28,152.796527777778,157.1,147.9,3.22640793128878,8.06319444444444,11,4.8,1.65549504681798,181.409722222222,544,-1,206.265000749492,0.00694444444444444,1,0,0.0833333333333333,1
"1580",2018-04-29,145.105555555556,149.7,140,2.87654556273916,8.41319444444444,11.1,6.1,1.41026439656565,138.340277777778,491,0,156.350921564435,0.0208333333333333,1,0,0.143324659573843,3
"1581",2018-04-30,137.797916666667,142.3,134.2,2.61529842258218,6.22083333333333,8.2,2.8,1.50462573465915,182.361111111111,526,0,201.551451416227,0.0138888888888889,2,0,0.166666666666667,2
"1582",2018-05-01,134.154861111111,136.6,130.2,1.03537634528667,1.86805555555556,3.7,-0.8,1.13652966930023,125.020833333333,382,-1,130.139057888521,0.0277777777777778,1,0,0.164909148306051,4
"1583",2018-05-02,131.2625,134.5,126.8,1.69894558003371,5.11111111111111,9.7,0.4,3.3096196116143,153.013888888889,560,-1,182.106822800918,0.0416666666666667,1,0,0.20052378963552,6
"1584",2018-05-03,125.013888888889,129.6,121.5,1.7846905712533,4.77777777777778,6.5,3.5,0.618982296305058,91.5763888888889,394,-1,122.949963093248,0.0763888888888889,2,0,0.291604222419742,11
"1585",2018-05-04,119.336805555556,125.2,113,2.74610331751346,5.14861111111111,6.9,3.9,0.825975677448083,69.8263888888889,446,-1,97.2902319291445,0.0138888888888889,1,0,0.117438340382363,2
"1586",2018-05-05,109.330555555556,115,103.7,3.01033831190728,6.10138888888889,9.7,3.1,2.04990145119124,115.055555555556,500,-1,146.691759879253,0.0208333333333333,1,0,0.143324659573843,3
"1587",2018-05-06,101.788111888112,105.4,98.6,2.20401328919364,7.52517482517483,10.5,5.3,1.60954321800608,127.566433566434,525,-1,143.937073469211,0,0,0,0,0
"1588",2018-05-07,95.2743055555556,99.3,91.1,2.28842470408415,8.47916666666667,12.5,4.2,2.21485370240947,157.736111111111,517,-1,178.422457197302,0,0,0,0,0
"1589",2018-05-08,88.4402777777778,93.2,83.5,3.31627306703882,7.55486111111111,12.1,4,1.69432742854515,144.923611111111,531,-1,163.946225187719,0.0138888888888889,1,0,0.117438340382363,2
"1590",2018-05-09,82.3402777777778,85.2,80,1.56546288623335,4.73263888888889,6.9,3.1,0.991490356699513,81.7013888888889,458,-1,96.295370188477,0.0208333333333333,1,0,0.143324659573843,3
"1591",2018-05-10,79.3583333333333,81.9,75.7,1.65616035843971,5.48402777777778,8.5,2.7,1.67280440358387,95.3333333333333,358,-1,101.323893867791,0.0972222222222222,2,0,0.361028918982788,14
"1592",2018-05-11,73.3361111111111,77.4,68.1,2.88409215663917,5.47291666666667,10.3,2.3,2.43922545169482,82.5277777777778,465,-168,108.342757345164,0.0138888888888889,1,0,0.117438340382363,2
"1593",2018-05-12,66.4479166666667,71.4,60.5,3.61424858472239,7.97916666666667,11.7,5.6,1.90468230561285,133.680555555556,518,-1,168.113625110938,0.0208333333333333,1,0,0.143324659573843,3
"1594",2018-05-13,56.6527777777778,62.8,50.2,4.2698478452517,8.775,12.5,6,1.78103843363862,126.604166666667,477,0,150.096669025157,0.0208333333333333,1,0,0.143324659573843,3
"1595",2018-05-14,48.8722222222222,53.5,44.6,2.52177771807169,6.56388888888889,11.7,3.5,2.42811651403919,120.381944444444,477,-1,164.069318308387,0.0555555555555556,1,0,0.229860942389204,8
"1596",2018-05-15,51.7937062937063,57.8,44.1,3.88799555119175,0.556643356643357,3.4,-0.4,0.922760665150621,64.1888111888112,223,-1,74.6214815433981,0.174825174825175,1,0,0.38115253895693,25
"1597",2018-05-16,51.6531468531469,55,46.8,1.61619463493745,0.509090909090909,2,-0.4,0.668286550973868,93.7482517482517,461,-1,117.873199269711,0.104895104895105,1,0,0.307495258483694,15
"1598",2018-05-17,48.46875,51.9,44,1.93663498624033,1.79722222222222,4.6,0,1.30876253111837,93.2291666666667,421,-1,117.614322824928,0.0625,1,0,0.242906353361736,9
"1599",2018-05-18,43.95,46.1,40.9,1.02969884931456,2.86666666666667,6,0.4,1.41939610915534,46.9375,237,-168,64.8794706882171,0.0347222222222222,1,0,0.183714374100045,5
"1600",2018-05-19,42.1159722222222,44.5,38.5,1.45182129139921,3.94722222222222,6.9,2.1,1.31616865268093,64.8263888888889,281,-167,82.5901778698592,0.0902777777777778,1,0,0.287579589334883,13
"1601",2018-05-20,37.6256944444444,41.4,34,2.3906503936344,4.71111111111111,7.7,2.2,1.7024092804603,69.5138888888889,314,-1,78.2731443116675,0,0,0,0,0
"1602",2018-05-21,32.5743055555556,35,30.2,1.45062063051482,7.14027777777778,10.5,3.5,1.93243639269457,96.7638888888889,398,0,112.354209254564,0.0277777777777778,1,0,0.164909148306051,4
"1603",2018-05-22,28.9979166666667,31.5,25.1,1.64020588636011,7.53402777777778,10.2,5.6,1.21235845944507,93.6180555555556,352,0,102.541889548987,0.0208333333333333,1,0,0.143324659573843,3
"1604",2018-05-23,21.3402777777778,26.2,15.9,3.29728261596919,7.88541666666667,10.9,5.9,1.59053004975098,105.277777777778,428,0,120.913911723069,0.0347222222222222,1,0,0.183714374100045,5
"1605",2018-05-24,13.3727272727273,18.2,8.5,2.86971024248098,6.99370629370629,10.8,4.8,1.21789571370752,51.6643356643357,360,0,82.6161959410736,0.034965034965035,1,0,0.184336931738162,5
"1606",2018-05-25,6.87222222222222,11.3,2.8,2.85178007087671,8.15,11.5,5.5,1.48653631297396,76.0625,342,0,92.6584991516427,0,0,0,0,0
"1607",2018-05-26,1.65069444444444,4.4,0,1.24490550812691,11.0347222222222,14.5,7.4,2.10982780076322,88.5277777777778,345,-1,92.0428559687678,0.0208333333333333,1,0,0.143324659573843,3
"1608",2018-05-27,1.39513888888889,4.2,0,0.977389835053491,10.9534722222222,13.3,9.4,0.932168926919315,54.6597222222222,208,0,57.6139992693652,0.0416666666666667,1,0,0.20052378963552,6
"1609",2018-05-28,1.10486111111111,2.8,0,0.758387123787073,12.0597222222222,15.3,8.4,1.72368605859467,106.208333333333,322,0,112.611211542346,0.0486111111111111,1,0,0.215804272597843,7
"1610",2018-05-29,1.02013888888889,2.4,0,0.665701151067822,11.5868055555556,14.7,9.7,1.10322138144273,66.2638888888889,324,0,78.4419063567598,0.0555555555555556,1,0,0.229860942389204,8
"1611",2018-05-30,0.818055555555556,2.5,0,0.670836319470978,11.8027777777778,14.9,8,2.25791364940603,92.2083333333333,335,-1,110.155571806423,0.0763888888888889,1,0,0.266546447260151,11
"1612",2018-05-31,0.654545454545455,2.1,0,0.516860412780487,12.5013986013986,16.4,9.9,2.03753461956197,88.0699300699301,293,0,97.9663387396478,0.0979020979020979,1,0,0.298226809298393,14
"1613",2018-06-01,1.12430555555556,3,0,0.807417234952036,8.55416666666667,11.3,7,0.95389338367167,26.4097222222222,216,0,40.9426365203437,0.0694444444444444,1,0,0.255095697873984,10
"1614",2018-06-02,1.5958041958042,3,0.1,0.627859557036885,8.25734265734266,10.4,6.6,1.02569038999363,33.3496503496503,230,0,42.2022726077301,0.0769230769230769,1,0,0.267405981290439,11
"1615",2018-06-03,2.29020979020979,4.1,0,0.970430040095822,10.6538461538462,13.6,7.6,1.82682550916978,62.013986013986,233,0,63.3555789215021,0.0839160839160839,1,0,0.278236486112578,12
"1616",2018-06-04,2.19090909090909,4.4,0.7,0.860797950390013,11.2237762237762,14.7,8.7,1.68297012944788,64.3776223776224,282,0,90.2512770925836,0.104895104895105,2,0,0.329602550099673,15
"1617",2018-06-05,3.09444444444444,5.6,1.2,1.04992692238391,10.9041666666667,13.5,8.7,1.2195307477695,58.7152777777778,249,0,74.7659904728803,0.0694444444444444,2,0,0.281175797428991,10
"1618",2018-06-06,2.13263888888889,4.1,0,0.884507674771014,11.0597222222222,13.9,7.9,1.63883462963136,59.3055555555556,267,0,74.0503776523687,0.0972222222222222,1,0,0.297294195005282,14
"1619",2018-06-07,1.35763888888889,3.2,0.1,0.609778116370497,10.6375,12.4,9,0.899174057685155,35.75,166,0,44.0439227688354,0.0763888888888889,1,0,0.266546447260151,11
"1620",2018-06-08,0.693706293706294,1.7,0,0.40458930371232,11.348951048951,13.1,9.2,1.17771963549923,52.6363636363636,179,0,56.431255131335,0.027972027972028,1,0,0.165472262432683,4
"1621",2018-06-09,0.920138888888889,1.9,0,0.467933989294664,10.6479166666667,13.5,7.9,1.47145181862861,34.2013888888889,145,-1,37.3586997312533,0.0833333333333333,1,0,0.277350098112615,12
"1622",2018-06-10,0.57972027972028,2.1,0,0.58267951239365,11.7195804195804,13.6,9.6,1.04384572960737,41.7342657342657,230,0,50.2381583060648,0.0699300699300699,1,0,0.255925540732634,10
"1623",2018-06-11,0.0041958041958042,0.3,0,0.0311156992984993,14.0699300699301,18,11.2,1.92181820324997,58.7902097902098,201,0,68.0538160231136,0.111888111888112,1,0,0.316336759070721,16
"1624",2018-06-12,0.415277777777778,2.4,0,0.55951020594058,10.48125,12.5,7.3,1.6479259586022,34.3541666666667,155,0,38.1226340547545,0.0833333333333333,2,0,0.301511344577764,12
"1625",2018-06-13,1.43333333333333,2.9,0,0.621187673633441,5.03888888888889,7.6,2.2,1.55914227411248,11.3402777777778,42,0,11.4983508665188,0.0763888888888889,1,0,0.266546447260151,11
"1626",2018-06-14,1.01736111111111,2.4,0,0.711379027266843,3.3,5.9,1.6,1.37525585667856,39.1527777777778,184,-1,47.8941606211094,0.0763888888888889,1,0,0.266546447260151,11
"1627",2018-06-15,0.981118881118881,2.7,0,0.925762042323615,5.82937062937063,9.1,2.6,2.08299054273012,66.4125874125874,227,0,77.6152780690569,0.0699300699300699,1,0,0.255925540732634,10
"1628",2018-06-16,0.838194444444444,2.2,0,0.592139244607115,7.67222222222222,11.4,4.4,2.1955276997437,56.8263888888889,214,-1,59.1407388444251,0.0694444444444444,1,0,0.255095697873984,10
"1629",2018-06-17,0.98041958041958,3.5,0,0.789389025753528,8.61608391608392,11.3,6.7,1.39261889014554,39.6923076923077,219,0,50.7580883402931,0.0909090909090909,1,0,0.288490264172653,13
"1630",2018-06-18,0.450694444444444,2.6,0,0.561341615666797,6.66805555555556,8.6,4.9,1.03347149238057,23.7361111111111,132,-1,32.1949885582724,0.0763888888888889,1,0,0.266546447260151,11
"1631",2018-06-19,0.722916666666667,2.8,0,0.71230137705065,9.02986111111111,11.7,6.9,1.48140359927051,53.4722222222222,224,0,61.7044551263503,0.0902777777777778,1,0,0.287579589334883,13
"1632",2018-06-20,0.519444444444444,2.5,0,0.693756146853915,12.2131944444444,16.2,7.3,2.81745921664386,52.8194444444444,202,0,55.3009127224944,0.0625,1,0,0.242906353361736,9
"1633",2018-06-21,1.34513888888889,3.2,0,0.830774334317686,12.2798611111111,15.8,7.6,2.40205564241262,51.6111111111111,211,0,65.8913187731577,0.131944444444444,4,0,0.446376675860351,19
"1634",2018-06-22,2.70763888888889,4.7,0.2,0.924497963259781,2.28402777777778,7.6,-0.2,1.72016681555856,54.6458333333333,202,-167,70.4785310513836,0.0555555555555556,1,0,0.229860942389204,8
"1635",2018-06-23,2.48541666666667,4.3,0,1.10402751245236,2.38125,5.7,-0.5,1.88960974806969,57.9236111111111,215,-1,67.9494958338286,0.0902777777777778,1,0,0.287579589334883,13
"1636",2018-06-24,3.0048951048951,5,1.6,0.636155782069436,4.06993006993007,6.9,1.6,1.68527320328878,44.9160839160839,207,-1,58.7095376400496,0.111888111888112,1,0,0.316336759070721,16
"1637",2018-06-25,2.81608391608392,4.6,0,1.10496003048293,3.03636363636364,4.7,1.4,0.854362908554347,32.1678321678322,170,-1,43.8846095794809,0.0699300699300699,1,0,0.255925540732634,10
"1638",2018-06-26,3.07916666666667,8.3,0,1.53344417862244,5.26875,8.1,2.5,1.64229366938544,56.7777777777778,229,-1,63.9579674522385,0.0833333333333333,1,0,0.277350098112615,12
"1639",2018-06-27,3.025,5.4,0,1.10962098991446,3.53263888888889,5.3,1.1,1.17150491112874,17.5902777777778,153,-1,29.2769302707122,0.0972222222222222,1,0,0.297294195005282,14
"1640",2018-06-28,2.05625,5.1,0,1.4694425349895,4.10069444444444,5.8,2.6,1.17118650780003,6.51388888888889,35,-1,9.05382978202229,0.0625,1,0,0.242906353361736,9
"1641",2018-06-29,3.38741258741259,5.4,0.4,1.09813331580326,7.57552447552448,10,5.7,1.48410435755544,14.8741258741259,89,-1,20.9354699799125,0.027972027972028,1,0,0.165472262432683,4
"1642",2018-06-30,2.87569444444444,5,0.7,0.917830105077787,10.63125,12.6,8.4,1.1635170188471,49.3611111111111,192,-1,55.8127001502122,0.0972222222222222,1,0,0.297294195005282,14
"1643",2018-07-01,4.00555555555556,5.2,2.1,0.667190936047354,10.6847222222222,12.7,9.2,0.877322647145864,70.3333333333333,197,0,71.3093330428842,0.0486111111111111,1,0,0.215804272597843,7
"1644",2018-07-02,3.32847222222222,5,1.1,0.733481323804398,13.2576388888889,16.1,11,1.41686050367306,73.1666666666667,183,0,71.2530210376585,0.0486111111111111,1,0,0.215804272597843,7
"1645",2018-07-03,3.59160839160839,5.4,1.9,0.735373480227593,11.3643356643357,14.4,8.7,1.69391643849999,40.1958041958042,197,0,55.7396183400441,0.0909090909090909,2,0,0.311947334600988,13
"1646",2018-07-04,3.11538461538462,5.6,0.5,0.956321274048772,10.8314685314685,13,8.4,1.01074645268158,38.5524475524476,198,0,43.8810296722178,0.0559440559440559,1,0,0.23062144386277,8
"1647",2018-07-05,3.17345132743363,5.5,0,1.18238693955996,11.8345132743363,13.8,7.1,1.5844540469999,48.3451327433628,175,0,51.6991243901232,0.123893805309735,2,0,0.356889923076326,14
"1648",2018-07-06,2.49896907216495,4.9,0,1.33248630741564,6.77938144329897,7.5,5.7,0.462992563009453,13.8865979381443,44,-167,23.0365996336354,0.11340206185567,1,0,0.31873083797938,11
"1649",2018-07-07,4.44097222222222,6,1.3,0.961017321867454,7.20625,9.2,6,0.940184385278589,29.4097222222222,136,-1,40.9115390897425,0.125,1,0,0.331873259151532,18
"1650",2018-07-08,4.60486111111111,6.6,1.7,0.986080030590229,8.02708333333333,9.9,7.1,0.573813004066973,22.5,214,-1,32.0185697867474,0.111111111111111,1,0,0.315366611194177,16
"1651",2018-07-09,4.19097222222222,6.2,0,1.44604177339792,8.93263888888889,11.1,6.5,1.37265145195239,54.8402777777778,211,-1,60.754079916461,0.0694444444444444,1,0,0.255095697873984,10
"1652",2018-07-10,3.36805555555556,7.3,0,1.67868799825739,8.63888888888889,12.4,6.1,1.7028610688297,31.4305555555556,171,-1,43.7335627907733,0.0902777777777778,1,0,0.287579589334883,13
"1653",2018-07-11,4.39236111111111,7.6,0,2.09945313762381,5.11388888888889,6.5,4.2,0.531604131476565,10.2847222222222,60,-1,14.457394940091,0.0347222222222222,1,0,0.183714374100045,5
"1654",2018-07-12,3.92083333333333,6.8,0,1.74271209743476,7.38611111111111,11,4.1,2.24769069093446,56.0416666666667,207,-1,61.0988966743686,0.0694444444444444,1,0,0.255095697873984,10
"1655",2018-07-13,3.89236111111111,7.8,0.1,1.76433508785982,9.67708333333333,12.3,6.3,1.75111228388394,50.1041666666667,201,-1,55.4176411222315,0.0763888888888889,1,0,0.266546447260151,11
"1656",2018-07-14,3.71180555555556,7.3,0.8,1.48773524450124,11.3916666666667,13.6,9.1,1.25595086982437,39.0069444444444,185,0,48.2559459038346,0.0555555555555556,1,0,0.229860942389204,8
"1657",2018-07-15,4.3125,7.1,0.9,1.30485242849138,10.1083333333333,12.9,6.6,1.61295021361739,32.7638888888889,153,0,42.8258771049205,0.0833333333333333,1,0,0.277350098112615,12
"1658",2018-07-16,4.23472222222222,6.5,1.5,1.13009186113679,9.49930555555556,11.4,8.1,1.01199080455328,36.4444444444444,166,0,44.9289692360316,0.0902777777777778,1,0,0.287579589334883,13
"1659",2018-07-17,5.26527777777778,8.6,2.6,1.16950287953343,8.30486111111111,9.9,6.9,0.821164946089925,21.6319444444444,170,0,30.5817136566725,0.104166666666667,1,0,0.306542870523083,15
"1660",2018-07-18,4.27777777777778,6.6,0.7,1.42281334840443,10.4604166666667,13.7,8.2,1.73544773650889,60.2916666666667,187,0,61.1267026447835,0.104166666666667,1,0,0.306542870523083,15
"1661",2018-07-19,3.29027777777778,6.7,0.2,1.47938370481635,11.6381944444444,14.6,8.4,1.72034296986239,62.6180555555556,192,0,65.5873939499333,0.0972222222222222,1,0,0.297294195005282,14
"1662",2018-07-20,4.25902777777778,7.8,1.6,1.21600131086861,12.2736111111111,15.3,10,1.5309846966623,39.1805555555556,199,0,49.7804484295094,0.0902777777777778,1,0,0.287579589334883,13
"1663",2018-07-21,4.80416666666667,7.5,1.6,1.48346952047618,9.20625,12.1,6.9,1.1577781198594,16.8958333333333,87,0,22.3502690805285,0.0625,1,0,0.242906353361736,9
"1664",2018-07-22,4.13819444444444,6.3,2,0.889644898733785,7.71527777777778,8.6,7.1,0.320907682179378,12.6180555555556,60,0,15.8184616085518,0.0833333333333333,1,0,0.277350098112615,12
"1665",2018-07-23,4.59236111111111,7.4,2,1.12685463977231,8.00555555555555,10.2,6.4,0.94334457644012,15.2569444444444,147,0,29.3006471509662,0.0763888888888889,1,0,0.266546447260151,11
"1666",2018-07-24,4.15,6.2,0.6,1.26293309403151,10.9009803921569,14.6,7.6,2.17722209685132,30.1470588235294,181,-1,45.933959709894,0.0392156862745098,1,0,0.195066306444553,4
"1667",2018-07-25,2.89722222222222,6.6,0,1.30254964843402,11.9152777777778,14.7,9.1,1.29222091274475,40.7916666666667,181,-1,47.6927630815164,0.0694444444444444,1,0,0.255095697873984,10
