statnr,datum,RSX
12311,2014091015,0
12311,2014091016,0
12311,2014091017,0.3
12311,2014091018,0
12311,2014091019,0
12311,2014091020,0.1
12311,2014091021,0
12311,2014091022,0
12311,2014091023,0.1
12311,2014091024,3.7
12311,2014091101,5.4
12311,2014091102,0.7
12311,2014091103,0
12311,2014091104,0
12311,2014091105,0
12311,2014091106,0
12311,2014091107,0
12311,2014091108,1.3
12311,2014091109,0
12311,2014091110,0
12311,2014091111,0
12311,2014091112,0
12311,2014091113,0
12311,2014091114,0
12311,2014091115,0.1
12311,2014091116,0
12311,2014091117,0
12311,2014091118,0.1
12311,2014091119,0
12311,2014091120,0
12311,2014091121,0.8
12311,2014091122,2.1
12311,2014091123,0.1
12311,2014091124,0
12311,2014091201,0
12311,2014091202,0
12311,2014091203,0
12311,2014091204,0
12311,2014091205,0
12311,2014091206,0
12311,2014091207,0
12311,2014091208,0
12311,2014091209,0
12311,2014091210,0
12311,2014091211,0.1
12311,2014091212,0.8
12311,2014091213,0.3
12311,2014091214,0.1
12311,2014091215,0.1
12311,2014091216,0.2
12311,2014091217,0.3
12311,2014091218,0
12311,2014091219,0.1
12311,2014091220,0
12311,2014091221,0
12311,2014091222,0
12311,2014091223,0
12311,2014091224,0.1
12311,2014091301,0.1
12311,2014091302,0
12311,2014091303,0.2
12311,2014091304,0.2
12311,2014091305,0
12311,2014091306,0
12311,2014091307,0
12311,2014091308,1.4
12311,2014091309,2.2
12311,2014091310,0.2
12311,2014091311,0
12311,2014091312,0
12311,2014091313,1.4
12311,2014091314,2.4
12311,2014091315,1.7
12311,2014091316,0.1
12311,2014091317,0.6
12311,2014091318,0.7
12311,2014091319,1.3
12311,2014091320,1.1
12311,2014091321,2.2
12311,2014091322,1.5
12311,2014091323,0.1
12311,2014091324,0.5
12311,2014091401,0
12311,2014091402,0.3
12311,2014091403,0
12311,2014091404,0
12311,2014091405,0
12311,2014091406,0
12311,2014091407,0
12311,2014091408,0
12311,2014091409,0
12311,2014091410,0.1
12311,2014091411,0
12311,2014091412,0.4
12311,2014091413,0.3
12311,2014091414,0
12311,2014091415,0
12311,2014091416,0
12311,2014091417,0
12311,2014091418,0.1
12311,2014091419,0.4
12311,2014091420,0
12311,2014091421,0
12311,2014091422,0
12311,2014091423,0
12311,2014091424,0
12311,2014091501,0
12311,2014091502,0
12311,2014091503,0
12311,2014091504,0
12311,2014091505,0
12311,2014091506,0
12311,2014091507,0
12311,2014091508,0
12311,2014091509,0
12311,2014091510,0
12311,2014091511,0
12311,2014091512,0
12311,2014091513,0
12311,2014091514,0
12311,2014091515,0
12311,2014091516,0
12311,2014091517,0
12311,2014091518,0
12311,2014091519,0
12311,2014091520,0
12311,2014091521,0
12311,2014091522,0
12311,2014091523,0
12311,2014091524,0
12311,2014091601,0
12311,2014091602,0
12311,2014091603,0
12311,2014091604,0
12311,2014091605,0
12311,2014091606,0
12311,2014091607,0
12311,2014091608,0
12311,2014091609,0
12311,2014091610,0
12311,2014091611,0
12311,2014091612,0
12311,2014091613,0
12311,2014091614,0
12311,2014091615,0
12311,2014091616,0
12311,2014091617,0
12311,2014091618,0
12311,2014091619,0
12311,2014091620,0
12311,2014091621,0
12311,2014091622,0
12311,2014091623,0
12311,2014091624,0
12311,2014091701,0
12311,2014091702,0
12311,2014091703,0
12311,2014091704,0
12311,2014091705,0
12311,2014091706,0
12311,2014091707,0
12311,2014091708,0
12311,2014091709,0
12311,2014091710,0
12311,2014091711,0
12311,2014091712,0
12311,2014091713,0
12311,2014091714,0
12311,2014091715,0
12311,2014091716,0
12311,2014091717,0
12311,2014091718,0
12311,2014091719,0
12311,2014091720,0
12311,2014091721,0
12311,2014091722,0
12311,2014091723,0
12311,2014091724,0
12311,2014091801,0
12311,2014091802,0
12311,2014091803,0
12311,2014091804,0
12311,2014091805,0
12311,2014091806,0
12311,2014091807,0
12311,2014091808,0
12311,2014091809,0
12311,2014091810,0
12311,2014091811,0
12311,2014091812,0
12311,2014091813,0
12311,2014091814,0
12311,2014091815,0
12311,2014091816,0
12311,2014091817,0
12311,2014091818,0
12311,2014091819,0
12311,2014091820,0
12311,2014091821,0
12311,2014091822,0
12311,2014091823,0
12311,2014091824,0
12311,2014091901,0
12311,2014091902,0
12311,2014091903,0
12311,2014091904,0
12311,2014091905,0
12311,2014091906,0
12311,2014091907,0
12311,2014091908,0
12311,2014091909,0
12311,2014091910,0
12311,2014091911,0
12311,2014091912,0
12311,2014091913,0
12311,2014091914,0
12311,2014091915,0
12311,2014091916,0
12311,2014091917,0
12311,2014091918,0
12311,2014091919,0
12311,2014091920,0
12311,2014091921,0
12311,2014091922,0
12311,2014091923,0
12311,2014091924,0
12311,2014092001,0
12311,2014092002,0
12311,2014092003,0
12311,2014092004,0
12311,2014092005,0
12311,2014092006,0
12311,2014092007,0
12311,2014092008,0
12311,2014092009,0
12311,2014092010,0
12311,2014092011,0
12311,2014092012,0
12311,2014092013,0
12311,2014092014,0
12311,2014092015,0
12311,2014092016,0
12311,2014092017,0.6
12311,2014092018,0.6
12311,2014092019,0.2
12311,2014092020,0
12311,2014092021,0
12311,2014092022,0
12311,2014092023,0
12311,2014092024,0
12311,2014092101,0
12311,2014092102,0
12311,2014092103,0
12311,2014092104,0
12311,2014092105,0
12311,2014092106,0
12311,2014092107,0
12311,2014092108,0
12311,2014092109,0
12311,2014092110,0
12311,2014092111,0
12311,2014092112,0
12311,2014092113,0
12311,2014092114,6
12311,2014092115,0.6
12311,2014092116,0
12311,2014092117,0
12311,2014092118,0
12311,2014092119,0
12311,2014092120,1.4
12311,2014092121,0.5
12311,2014092122,0
12311,2014092123,0
12311,2014092124,0.4
12311,2014092201,0.3
12311,2014092202,0.2
12311,2014092203,0.2
12311,2014092204,1.5
12311,2014092205,0.3
12311,2014092206,0.9
12311,2014092207,0.2
12311,2014092208,1.8
12311,2014092209,0.9
12311,2014092210,0.5
12311,2014092211,0
12311,2014092212,0
12311,2014092213,0
12311,2014092214,0.1
12311,2014092215,0
12311,2014092216,0
12311,2014092217,0
12311,2014092218,0.4
12311,2014092219,2.1
12311,2014092220,0.4
12311,2014092221,1.1
12311,2014092222,1.3
12311,2014092223,0.1
12311,2014092224,0.2
12311,2014092301,0
12311,2014092302,0
12311,2014092303,0
12311,2014092304,0
12311,2014092305,0
12311,2014092306,0
12311,2014092307,0.1
12311,2014092308,0
12311,2014092309,0
12311,2014092310,0
12311,2014092311,0
12311,2014092312,0
12311,2014092313,0
12311,2014092314,0
12311,2014092315,0
12311,2014092316,0
12311,2014092317,0
12311,2014092318,0
12311,2014092319,0
12311,2014092320,0
12311,2014092321,0
12311,2014092322,0
12311,2014092323,0
12311,2014092324,0
12311,2014092401,0
12311,2014092402,0
12311,2014092403,0
12311,2014092404,0
12311,2014092405,0
12311,2014092406,0
12311,2014092407,0
12311,2014092408,0
12311,2014092409,0
12311,2014092410,0
12311,2014092411,0
12311,2014092412,0
12311,2014092413,0
12311,2014092414,0
12311,2014092415,0
12311,2014092416,0
12311,2014092417,0
12311,2014092418,0
12311,2014092419,0
12311,2014092420,0
12311,2014092421,0
12311,2014092422,0
12311,2014092423,0
12311,2014092424,0
12311,2014092501,0
12311,2014092502,1.2
12311,2014092503,0.3
12311,2014092504,0.3
12311,2014092505,2.3
12311,2014092506,0.3
12311,2014092507,0.2
12311,2014092508,0.1
12311,2014092509,0
12311,2014092510,0
12311,2014092511,0
12311,2014092512,0
12311,2014092513,0
12311,2014092514,0.2
12311,2014092515,0.3
12311,2014092516,0.1
12311,2014092517,0
12311,2014092518,0
12311,2014092519,0
12311,2014092520,0
12311,2014092521,0
12311,2014092522,0
12311,2014092523,0
12311,2014092524,0
12311,2014092601,0
12311,2014092602,0
12311,2014092603,0
12311,2014092604,0
12311,2014092605,0
12311,2014092606,0
12311,2014092607,0
12311,2014092608,0
12311,2014092609,0
12311,2014092610,0
12311,2014092611,0
12311,2014092612,0
12311,2014092613,0
12311,2014092614,0
12311,2014092615,0
12311,2014092616,0
12311,2014092617,0.2
12311,2014092618,0.2
12311,2014092619,0.2
12311,2014092620,0.1
12311,2014092621,0
12311,2014092622,0
12311,2014092623,0
12311,2014092624,0
12311,2014092701,0.1
12311,2014092702,0
12311,2014092703,0
12311,2014092704,0
12311,2014092705,0
12311,2014092706,0
12311,2014092707,0
12311,2014092708,0
12311,2014092709,0
12311,2014092710,0
12311,2014092711,0
12311,2014092712,0
12311,2014092713,0
12311,2014092714,0
12311,2014092715,0
12311,2014092716,0
12311,2014092717,0
12311,2014092718,0
12311,2014092719,0
12311,2014092720,0
12311,2014092721,0
12311,2014092722,0
12311,2014092723,0
12311,2014092724,0
12311,2014092801,0
12311,2014092802,0
12311,2014092803,0
12311,2014092804,0
12311,2014092805,0
12311,2014092806,0
12311,2014092807,0
12311,2014092808,0
12311,2014092809,0
12311,2014092810,0
12311,2014092811,0
12311,2014092812,0
12311,2014092813,0
12311,2014092814,0
12311,2014092815,0
12311,2014092816,0
12311,2014092817,0
12311,2014092818,0
12311,2014092819,0
12311,2014092820,0
12311,2014092821,0
12311,2014092822,0
12311,2014092823,0
12311,2014092824,0
12311,2014092901,0
12311,2014092902,0
12311,2014092903,0
12311,2014092904,0
12311,2014092905,0
12311,2014092906,0
12311,2014092907,0
12311,2014092908,0
12311,2014092909,0
12311,2014092910,0
12311,2014092911,0
12311,2014092912,0
12311,2014092913,0
12311,2014092914,0
12311,2014092915,0
12311,2014092916,0
12311,2014092917,0
12311,2014092918,0
12311,2014092919,0
12311,2014092920,0
12311,2014092921,0
12311,2014092922,0
12311,2014092923,0
12311,2014092924,0
12311,2014093001,0
12311,2014093002,0
12311,2014093003,0
12311,2014093004,0
12311,2014093005,0
12311,2014093006,0
12311,2014093007,0
12311,2014093008,0
12311,2014093009,0
12311,2014093010,0
12311,2014093011,0
12311,2014093012,0
12311,2014093013,0
12311,2014093014,0
12311,2014093015,0
12311,2014093016,0
12311,2014093017,0
12311,2014093018,0
12311,2014093019,0
12311,2014093020,0
12311,2014093021,0
12311,2014093022,0
12311,2014093023,0
12311,2014093024,0
12311,2014100101,0
12311,2014100102,0.1
12311,2014100103,0.5
12311,2014100104,1.7
12311,2014100105,0.8
12311,2014100106,0.3
12311,2014100107,0.9
12311,2014100108,3
12311,2014100109,2
12311,2014100110,0.7
12311,2014100111,1.5
12311,2014100112,0.5
12311,2014100113,0.7
12311,2014100114,1.3
12311,2014100115,0.7
12311,2014100116,0.8
12311,2014100117,0
12311,2014100118,0
12311,2014100119,0
12311,2014100120,0
12311,2014100121,0
12311,2014100122,0
12311,2014100123,0.3
12311,2014100124,1
12311,2014100201,0.3
12311,2014100202,0
12311,2014100203,0.6
12311,2014100204,0
12311,2014100205,0
12311,2014100206,0
12311,2014100207,0
12311,2014100208,0
12311,2014100209,0
12311,2014100210,0
12311,2014100211,0
12311,2014100212,0
12311,2014100213,0
12311,2014100214,0
12311,2014100215,0
12311,2014100216,0
12311,2014100217,0
12311,2014100218,0
12311,2014100219,0
12311,2014100220,0
12311,2014100221,0
12311,2014100222,0
12311,2014100223,0
12311,2014100224,0
12311,2014100301,0
12311,2014100302,0
12311,2014100303,0
12311,2014100304,0
12311,2014100305,0
12311,2014100306,0
12311,2014100307,0
12311,2014100308,0
12311,2014100309,0
12311,2014100310,0
12311,2014100311,0
12311,2014100312,0
12311,2014100313,0
12311,2014100314,0
12311,2014100315,0
12311,2014100316,0
12311,2014100317,0
12311,2014100318,0
12311,2014100319,0
12311,2014100320,0
12311,2014100321,0
12311,2014100322,0
12311,2014100323,0
12311,2014100324,0
12311,2014100401,0
12311,2014100402,0
12311,2014100403,0
12311,2014100404,0
12311,2014100405,0
12311,2014100406,0
12311,2014100407,0
12311,2014100408,0
12311,2014100409,0
12311,2014100410,0
12311,2014100411,0
12311,2014100412,0
12311,2014100413,0
12311,2014100414,0
12311,2014100415,0
12311,2014100416,0
12311,2014100417,0
12311,2014100418,0
12311,2014100419,0
12311,2014100420,0
12311,2014100421,0
12311,2014100422,0
12311,2014100423,0
12311,2014100424,0
12311,2014100501,0
12311,2014100502,0
12311,2014100503,0
12311,2014100504,0
12311,2014100505,0
12311,2014100506,0
12311,2014100507,0
12311,2014100508,0
12311,2014100509,0
12311,2014100510,0
12311,2014100511,0
12311,2014100512,0
12311,2014100513,0
12311,2014100514,0
12311,2014100515,0
12311,2014100516,0.7
12311,2014100517,0
12311,2014100518,0
12311,2014100519,0
12311,2014100520,0
12311,2014100521,0
12311,2014100522,0
12311,2014100523,0
12311,2014100524,0
12311,2014100601,0
12311,2014100602,0
12311,2014100603,0
12311,2014100604,0
12311,2014100605,0
12311,2014100606,0
12311,2014100607,0
12311,2014100608,0
12311,2014100609,0
12311,2014100610,0
12311,2014100611,0
12311,2014100612,0
12311,2014100613,0
12311,2014100614,0
12311,2014100615,0
12311,2014100616,0
12311,2014100617,0
12311,2014100618,0
12311,2014100619,0
12311,2014100620,0
12311,2014100621,0
12311,2014100622,0
12311,2014100623,0
12311,2014100624,0
12311,2014100701,0
12311,2014100702,0
12311,2014100703,0
12311,2014100704,0
12311,2014100705,0
12311,2014100706,0
12311,2014100707,0
12311,2014100708,0
12311,2014100709,0
12311,2014100710,0
12311,2014100711,0
12311,2014100712,0
12311,2014100713,0
12311,2014100714,0
12311,2014100715,0
12311,2014100716,0
12311,2014100717,0
12311,2014100718,0
12311,2014100719,0
12311,2014100720,0
12311,2014100721,0
12311,2014100722,0
12311,2014100723,0
12311,2014100724,0
12311,2014100801,0
12311,2014100802,0
12311,2014100803,0
12311,2014100804,0
12311,2014100805,0
12311,2014100806,0
12311,2014100807,0
12311,2014100808,0
12311,2014100809,0
12311,2014100810,0
12311,2014100811,0
12311,2014100812,0
12311,2014100813,0
12311,2014100814,0
12311,2014100815,0
12311,2014100816,0
12311,2014100817,0
12311,2014100818,0
12311,2014100819,0
12311,2014100820,0
12311,2014100821,0
12311,2014100822,0
12311,2014100823,0
12311,2014100824,0
12311,2014100901,0
12311,2014100902,0
12311,2014100903,0
12311,2014100904,0
12311,2014100905,0
12311,2014100906,0
12311,2014100907,0
12311,2014100908,0
12311,2014100909,0
12311,2014100910,0
12311,2014100911,0
12311,2014100912,0
12311,2014100913,0
12311,2014100914,0
12311,2014100915,0
12311,2014100916,0
12311,2014100917,0
12311,2014100918,0
12311,2014100919,0
12311,2014100920,0
12311,2014100921,0
12311,2014100922,0
12311,2014100923,0
12311,2014100924,0
12311,2014101001,0
12311,2014101002,0
12311,2014101003,0
12311,2014101004,0
12311,2014101005,0
12311,2014101006,0
12311,2014101007,0
12311,2014101008,0
12311,2014101009,0
12311,2014101010,0
12311,2014101011,0
12311,2014101012,0
12311,2014101013,0
12311,2014101014,0
12311,2014101015,0
12311,2014101016,0
12311,2014101017,0
12311,2014101018,0
12311,2014101019,0
12311,2014101020,0
12311,2014101021,0
12311,2014101022,0
12311,2014101023,0
12311,2014101024,0
12311,2014101101,0
12311,2014101102,0
12311,2014101103,0
12311,2014101104,0
12311,2014101105,0
12311,2014101106,0
12311,2014101107,0
12311,2014101108,0
12311,2014101109,0
12311,2014101110,0
12311,2014101111,0
12311,2014101112,0
12311,2014101113,0
12311,2014101114,0
12311,2014101115,0
12311,2014101116,0
12311,2014101117,0
12311,2014101118,0.4
12311,2014101119,0.1
12311,2014101120,0
12311,2014101121,0
12311,2014101122,0
12311,2014101123,0
12311,2014101124,0
12311,2014101201,0
12311,2014101202,0
12311,2014101203,0
12311,2014101204,0
12311,2014101205,0
12311,2014101206,0
12311,2014101207,0
12311,2014101208,0
12311,2014101209,0
12311,2014101210,0
12311,2014101211,0
12311,2014101212,0
12311,2014101213,0
12311,2014101214,0
12311,2014101215,0
12311,2014101216,0
12311,2014101217,0
12311,2014101218,0
12311,2014101219,0
12311,2014101220,0
12311,2014101221,0
12311,2014101222,0
12311,2014101223,0
12311,2014101224,0
12311,2014101301,0
12311,2014101302,0
12311,2014101303,0
12311,2014101304,0
12311,2014101305,0
12311,2014101306,0
12311,2014101307,0
12311,2014101308,0
12311,2014101309,0
12311,2014101310,0
12311,2014101311,0
12311,2014101312,0
12311,2014101313,0
12311,2014101314,0
12311,2014101315,0
12311,2014101316,0
12311,2014101317,0
12311,2014101318,0.4
12311,2014101319,3.5
12311,2014101320,3.5
12311,2014101321,0.9
12311,2014101322,0.3
12311,2014101323,0
12311,2014101324,0
12311,2014101401,0
12311,2014101402,0
12311,2014101403,0
12311,2014101404,0
12311,2014101405,0
12311,2014101406,0
12311,2014101407,0
12311,2014101408,0
12311,2014101409,0.1
12311,2014101410,0
12311,2014101411,0
12311,2014101412,0
12311,2014101413,0
12311,2014101414,0
12311,2014101415,0
12311,2014101416,0
12311,2014101417,0
12311,2014101418,0
12311,2014101419,0
12311,2014101420,0
12311,2014101421,0
12311,2014101422,0
12311,2014101423,0
12311,2014101424,0
12311,2014101501,0
12311,2014101502,0
12311,2014101503,0
12311,2014101504,0.1
12311,2014101505,0.5
12311,2014101506,0.5
12311,2014101507,0
12311,2014101508,0
12311,2014101509,0
12311,2014101510,0
12311,2014101511,0
12311,2014101512,0
12311,2014101513,0
12311,2014101514,0
12311,2014101515,0
12311,2014101516,0
12311,2014101517,0
12311,2014101518,0
12311,2014101519,0
12311,2014101520,0
12311,2014101521,0
12311,2014101522,0
12311,2014101523,0
12311,2014101524,0
12311,2014101601,2
12311,2014101602,0.8
12311,2014101603,0.1
12311,2014101604,0.1
12311,2014101605,0.4
12311,2014101606,0
12311,2014101607,0
12311,2014101608,0
12311,2014101609,0
12311,2014101610,0
12311,2014101611,0
12311,2014101612,0
12311,2014101613,0
12311,2014101614,0
12311,2014101615,0
12311,2014101616,0
12311,2014101617,0.1
12311,2014101618,0
12311,2014101619,0.1
12311,2014101620,0
12311,2014101621,0
12311,2014101622,0
12311,2014101623,0.1
12311,2014101624,0
12311,2014101701,0
12311,2014101702,0
12311,2014101703,0
12311,2014101704,0
12311,2014101705,0
12311,2014101706,0
12311,2014101707,0
12311,2014101708,0
12311,2014101709,0
12311,2014101710,0.6
12311,2014101711,1.8
12311,2014101712,0.2
12311,2014101713,0
12311,2014101714,0
12311,2014101715,0
12311,2014101716,0
12311,2014101717,0
12311,2014101718,0
12311,2014101719,0
12311,2014101720,0.2
12311,2014101721,0
12311,2014101722,0
12311,2014101723,0
12311,2014101724,0
12311,2014101801,0
12311,2014101802,0
12311,2014101803,0
12311,2014101804,0
12311,2014101805,0
12311,2014101806,0
12311,2014101807,0
12311,2014101808,0
12311,2014101809,0
12311,2014101810,0
12311,2014101811,0
12311,2014101812,0
12311,2014101813,0
12311,2014101814,0
12311,2014101815,0
12311,2014101816,0
12311,2014101817,0
12311,2014101818,0
12311,2014101819,0
12311,2014101820,0
12311,2014101821,0
12311,2014101822,0
12311,2014101823,0
12311,2014101824,0
12311,2014101901,0
12311,2014101902,0
12311,2014101903,0
12311,2014101904,0
12311,2014101905,0
12311,2014101906,0
12311,2014101907,0
12311,2014101908,0
12311,2014101909,0
12311,2014101910,0
12311,2014101911,0
12311,2014101912,0
12311,2014101913,0
12311,2014101914,0
12311,2014101915,0
12311,2014101916,0
12311,2014101917,0
12311,2014101918,0
12311,2014101919,0
12311,2014101920,0
12311,2014101921,0
12311,2014101922,0
12311,2014101923,0
12311,2014101924,0
12311,2014102001,0
12311,2014102002,0
12311,2014102003,0
12311,2014102004,0
12311,2014102005,0
12311,2014102006,0
12311,2014102007,0
12311,2014102008,0
12311,2014102009,0
12311,2014102010,0
12311,2014102011,0
12311,2014102012,0
12311,2014102013,0
12311,2014102014,0
12311,2014102015,0
12311,2014102016,0
12311,2014102017,0
12311,2014102018,0
12311,2014102019,0
12311,2014102020,0
12311,2014102021,0
12311,2014102022,0
12311,2014102023,0
12311,2014102024,0
12311,2014102101,0
12311,2014102102,0.8
12311,2014102103,3.2
12311,2014102104,1.6
12311,2014102105,0
12311,2014102106,0
12311,2014102107,0.1
12311,2014102108,0
12311,2014102109,0
12311,2014102110,0
12311,2014102111,0.1
12311,2014102112,0
12311,2014102113,0
12311,2014102114,0
12311,2014102115,0
12311,2014102116,0
12311,2014102117,0
12311,2014102118,0
12311,2014102119,0.8
12311,2014102120,1
12311,2014102121,0
12311,2014102122,0
12311,2014102123,3.6
12311,2014102124,1.6
12311,2014102201,0.1
12311,2014102202,0
12311,2014102203,0.1
12311,2014102204,0.2
12311,2014102205,3.3
12311,2014102206,1.6
12311,2014102207,1.1
12311,2014102208,1.7
12311,2014102209,0.9
12311,2014102210,1.3
12311,2014102211,1.8
12311,2014102212,2.2
12311,2014102213,1.8
12311,2014102214,1.8
12311,2014102215,0.8
12311,2014102216,1
12311,2014102217,1.4
12311,2014102218,2
12311,2014102219,2.4
12311,2014102220,3
12311,2014102221,3.4
12311,2014102222,3.3
12311,2014102223,3.5
12311,2014102224,3.3
12311,2014102301,4.3
12311,2014102302,4.6
12311,2014102303,4.6
12311,2014102304,3.3
12311,2014102305,4.9
12311,2014102306,5.9
12311,2014102307,4.7
12311,2014102308,5.1
12311,2014102309,5.2
12311,2014102310,4.5
12311,2014102311,3.9
12311,2014102312,2
12311,2014102313,-8888
12311,2014102314,-8888
12311,2014102315,-8888
12311,2014102316,-8888
12311,2014102317,-8888
12311,2014102318,0
12311,2014102319,0
12311,2014102320,0
12311,2014102321,0
12311,2014102322,0
12311,2014102323,0
12311,2014102324,0
12311,2014102401,0
12311,2014102402,-8888
12311,2014102403,-8888
12311,2014102404,-8888
12311,2014102405,-8888
12311,2014102406,-8888
12311,2014102407,0
12311,2014102408,0
12311,2014102409,0
12311,2014102410,0
12311,2014102411,0
12311,2014102412,0
12311,2014102413,0
12311,2014102414,0
12311,2014102415,0
12311,2014102416,0
12311,2014102417,0
12311,2014102418,0
12311,2014102419,0
12311,2014102420,0
12311,2014102421,0
12311,2014102422,0
12311,2014102423,0
12311,2014102424,0
12311,2014102501,0
12311,2014102502,0
12311,2014102503,0
12311,2014102504,0
12311,2014102505,0
12311,2014102506,0
12311,2014102507,0
12311,2014102508,0
12311,2014102509,0
12311,2014102510,0
12311,2014102511,0
12311,2014102512,0
12311,2014102513,0
12311,2014102514,0
12311,2014102515,0
12311,2014102516,0
12311,2014102517,0
12311,2014102518,0
12311,2014102519,0
12311,2014102520,0
12311,2014102521,0.1
12311,2014102522,0.2
12311,2014102523,0
12311,2014102524,0
12311,2014102601,0
12311,2014102602,0.2
12311,2014102603,0.7
12311,2014102604,0.1
12311,2014102605,0.4
12311,2014102606,0.4
12311,2014102607,0.6
12311,2014102608,0.2
12311,2014102609,0
12311,2014102610,0
12311,2014102611,0
12311,2014102612,0
12311,2014102613,0
12311,2014102614,0
12311,2014102615,0
12311,2014102616,0
12311,2014102617,0
12311,2014102618,0
12311,2014102619,0
12311,2014102620,0
12311,2014102621,0
12311,2014102622,0
12311,2014102623,0
12311,2014102624,0
12311,2014102701,0
12311,2014102702,0
12311,2014102703,0
12311,2014102704,0
12311,2014102705,0
12311,2014102706,0
12311,2014102707,0
12311,2014102708,0
12311,2014102709,0
12311,2014102710,0
12311,2014102711,0
12311,2014102712,0
12311,2014102713,0
12311,2014102714,0
12311,2014102715,0
12311,2014102716,0
12311,2014102717,0
12311,2014102718,0
12311,2014102719,0
12311,2014102720,0
12311,2014102721,0
12311,2014102722,0
12311,2014102723,0
12311,2014102724,0
12311,2014102801,0
12311,2014102802,0
12311,2014102803,0
12311,2014102804,0
12311,2014102805,0
12311,2014102806,0
12311,2014102807,0
12311,2014102808,0
12311,2014102809,0
12311,2014102810,0
12311,2014102811,0
12311,2014102812,0
12311,2014102813,0
12311,2014102814,0
12311,2014102815,0
12311,2014102816,0
12311,2014102817,0
12311,2014102818,0
12311,2014102819,0
12311,2014102820,0
12311,2014102821,0
12311,2014102822,0
12311,2014102823,0
12311,2014102824,0
12311,2014102901,0
12311,2014102902,0
12311,2014102903,0
12311,2014102904,0
12311,2014102905,0
12311,2014102906,0
12311,2014102907,0
12311,2014102908,0
12311,2014102909,0
12311,2014102910,0
12311,2014102911,0
12311,2014102912,0
12311,2014102913,0
12311,2014102914,0
12311,2014102915,0
12311,2014102916,0
12311,2014102917,0
12311,2014102918,0
12311,2014102919,0
12311,2014102920,0
12311,2014102921,0
12311,2014102922,0
12311,2014102923,0
12311,2014102924,0
12311,2014103001,0
12311,2014103002,0
12311,2014103003,0
12311,2014103004,0
12311,2014103005,0
12311,2014103006,0
12311,2014103007,0
12311,2014103008,0
12311,2014103009,0
12311,2014103010,0
12311,2014103011,0
12311,2014103012,0
12311,2014103013,0
12311,2014103014,0
12311,2014103015,0
12311,2014103016,0
12311,2014103017,0
12311,2014103018,0
12311,2014103019,0
12311,2014103020,0
12311,2014103021,0
12311,2014103022,0
12311,2014103023,0
12311,2014103024,0
12311,2014103101,0
12311,2014103102,0
12311,2014103103,0
12311,2014103104,0
12311,2014103105,0
12311,2014103106,0
12311,2014103107,0
12311,2014103108,0
12311,2014103109,0
12311,2014103110,0
12311,2014103111,0
12311,2014103112,0
12311,2014103113,0
12311,2014103114,0
12311,2014103115,0
12311,2014103116,0
12311,2014103117,0
12311,2014103118,0
12311,2014103119,0
12311,2014103120,0
12311,2014103121,0
12311,2014103122,0
12311,2014103123,0
12311,2014103124,0
12311,2014110101,0
12311,2014110102,0
12311,2014110103,0
12311,2014110104,0
12311,2014110105,0
12311,2014110106,0
12311,2014110107,0
12311,2014110108,0
12311,2014110109,0
12311,2014110110,0
12311,2014110111,0
12311,2014110112,0
12311,2014110113,0
12311,2014110114,0
12311,2014110115,0
12311,2014110116,0
12311,2014110117,0
12311,2014110118,0
12311,2014110119,0
12311,2014110120,0
12311,2014110121,0
12311,2014110122,0
12311,2014110123,0
12311,2014110124,0
12311,2014110201,0
12311,2014110202,0
12311,2014110203,0
12311,2014110204,0
12311,2014110205,0
12311,2014110206,0
12311,2014110207,0
12311,2014110208,0
12311,2014110209,0
12311,2014110210,0
12311,2014110211,0
12311,2014110212,0
12311,2014110213,0
12311,2014110214,0
12311,2014110215,0
12311,2014110216,0
12311,2014110217,0
12311,2014110218,0
12311,2014110219,0
12311,2014110220,0
12311,2014110221,0
12311,2014110222,0
12311,2014110223,0
12311,2014110224,0
12311,2014110301,0
12311,2014110302,0
12311,2014110303,0
12311,2014110304,0
12311,2014110305,0
12311,2014110306,0
12311,2014110307,0
12311,2014110308,0
12311,2014110309,0
12311,2014110310,0
12311,2014110311,0
12311,2014110312,0
12311,2014110313,0
12311,2014110314,0
12311,2014110315,0
12311,2014110316,0
12311,2014110317,0
12311,2014110318,0
12311,2014110319,0
12311,2014110320,0
12311,2014110321,0
12311,2014110322,0
12311,2014110323,0
12311,2014110324,0
12311,2014110401,0
12311,2014110402,0
12311,2014110403,0
12311,2014110404,0
12311,2014110405,0
12311,2014110406,0
12311,2014110407,0
12311,2014110408,0
12311,2014110409,0
12311,2014110410,0
12311,2014110411,0
12311,2014110412,0
12311,2014110413,0
12311,2014110414,0
12311,2014110415,0
12311,2014110416,0
12311,2014110417,0
12311,2014110418,0
12311,2014110419,0
12311,2014110420,0
12311,2014110421,0
12311,2014110422,0
12311,2014110423,0
12311,2014110424,0
12311,2014110501,0
12311,2014110502,0
12311,2014110503,0
12311,2014110504,0
12311,2014110505,0
12311,2014110506,0
12311,2014110507,0
12311,2014110508,0
12311,2014110509,0
12311,2014110510,0
12311,2014110511,0
12311,2014110512,0
12311,2014110513,0
12311,2014110514,0
12311,2014110515,0
12311,2014110516,0
12311,2014110517,0
12311,2014110518,0
12311,2014110519,0
12311,2014110520,0
12311,2014110521,0
12311,2014110522,0
12311,2014110523,0
12311,2014110524,0
12311,2014110601,0
12311,2014110602,0
12311,2014110603,0
12311,2014110604,0
12311,2014110605,0
12311,2014110606,0.1
12311,2014110607,0.1
